AGI code,transcription (iTAK)_class,transcription (iTAK)_family,RNA_cv
AT5G60390,,,0.7700278636645395
AT1G11290,,,0.7701857346894183
AT1G21065,,,0.770240433414241
AT4G01200,,,0.7702508248529031
AT1G03080,,,0.7702904148991209
AT2G42640,,,0.7705594205391071
AT1G69270,,,0.7706022015034981
AT3G53620,,,0.7706851051269887
AT4G38225,,,0.7706952854728997
AT5G15050,,,0.7707054986812957
AT2G26460,,,0.7707736822098489
AT5G15090,,,0.7707944427857438
AT3G01690,,,0.77087019415086
AT5G49015,,,0.7709217746329938
AT1G64330,,,0.7710355350086268
AT2G22670,TR,AUX/IAA,0.7710752133343931
AT3G04760,,,0.7710936154723917
AT1G15000,,,0.7711444108224603
AT5G60120,TF,AP2/ERF-ERF,0.77134675360766
AT4G39850,,,0.771383963428403
AT5G66000,,,0.7714119454718538
AT3G21820,TR,SET,0.7714479772587284
AT1G28260,,,0.7715580976089795
AT1G05640,,,0.771587503203475
AT3G09700,,,0.7717734957467641
AT2G30920,,,0.7717946263845648
AT2G11890,,,0.7718366686638015
AT4G27585,,,0.771906118418678
AT5G47960,,,0.7719671742441889
AT3G07420,,,0.7720034991458292
AT5G06190,,,0.7720073861060083
AT5G02560,,,0.772050347015138
AT1G33060,TF,NAC,0.7721030163706517
AT4G39660,,,0.7721581327355375
AT5G43050,,,0.7721736393897176
AT3G63090,,,0.7722812775556964
AT4G38200,,,0.7723048735928532
AT5G15410,,,0.7723988806922669
AT4G17895,,,0.7724887543293784
AT5G23280,TF,TCP,0.7724918388278443
AT3G02290,,,0.7724990178428893
AT1G71720,,,0.7725411829551284
AT5G02530,,,0.7726900170476427
AT1G62020,,,0.7727633102483494
AT3G22230,,,0.7727876903888434
AT3G49740,,,0.77284520210773
AT4G22340,,,0.7729231062750597
AT2G37710,,,0.7729353389570588
AT4G08170,,,0.7729383317727
AT3G18230,,,0.772976323838032
AT3G55040,,,0.7729853535415769
AT5G13110,,,0.7731137246072486
AT3G28460,,,0.773217573005912
AT5G56040,,,0.773223118014901
AT1G20540,,,0.7732717193360845
AT3G53610,,,0.7733087700340413
AT3G49680,,,0.7733286605307269
AT2G15270,,,0.7733531406923947
AT4G09520,,,0.7735115996293564
AT4G14830,,,0.7735590839110392
AT1G42480,,,0.7736365175900548
AT3G03890,,,0.7738372998128575
AT1G67410,,,0.7739078770081249
AT4G26850,,,0.7740485477562774
AT1G79220,TR,mTERF,0.7740877660935402
AT5G28050,,,0.7741541311295419
AT2G23090,,,0.7742016472607371
AT1G50920,,,0.7742459879791116
AT1G79710,,,0.7742813415471221
AT5G02630,,,0.7742909952523145
AT3G59980,,,0.7743740055713282
AT5G35530,,,0.7743876980714455
AT1G75820,,,0.7744232107650726
AT5G38690,,,0.7744523945448248
AT1G22700,,,0.7745189309002446
AT1G12020,,,0.7745325325109595
AT3G57430,,,0.774574547198013
AT2G18410,,,0.774714629504753
AT4G09020,,,0.7748183314371326
AT1G52720,,,0.7748281048533224
AT5G02250,,,0.7748289360869265
AT5G33320,,,0.7749030824664372
AT5G55125,,,0.7749178618660404
AT1G26960,TF,HB-HD-ZIP,0.7750448366831416
AT5G65990,,,0.7750511585177179
AT1G07090,,,0.7751757913316522
AT2G38700,,,0.7752664914730016
AT2G22680,,,0.7753009951754691
AT1G07750,,,0.7755207403611536
AT1G78100,,,0.7755625702827333
AT3G02080,,,0.7756124891993115
AT5G02065,,,0.775676727723165
AT2G45620,,,0.7756889354364006
AT2G18400,,,0.7757481242671304
AT3G11280,TF,MYB,0.7757918228826511
AT4G34350,,,0.7759166125064217
AT1G01840,,,0.7759321471557619
AT5G48380,,,0.7759633461897497
AT2G01850,,,0.776051358930491
AT3G07110,,,0.7761116618960863
AT1G02410,,,0.7761250240652428
AT5G40970,,,0.7761496079770681
AT5G62760,,,0.7762047856743838
AT2G33250,,,0.7762060108396419
AT5G23150,,,0.7762856291128087
AT2G42600,,,0.776824883487732
AT5G57040,,,0.7768680404381514
AT4G01897,,,0.7769581289667891
AT1G13160,,,0.7769689400490023
AT5G27560,,,0.7769791962764447
AT1G51710,,,0.7772375536831062
AT5G24470,TR,Pseudo ARR-B,0.7772693632604208
AT5G10620,,,0.7773283536823278
AT5G24000,,,0.7775487591159208
AT2G36160,,,0.7776996616718822
AT2G27950,,,0.7777053578821322
AT5G12980,TR,Rcd1-like,0.7778049045731225
AT4G33240,,,0.7778913632042069
AT1G54520,,,0.7778947513343822
AT4G29660,,,0.7780082904310089
AT3G48600,TR,SWI/SNF-BAF60b,0.7780398052903593
AT1G21920,,,0.7780444711165125
AT5G20885,,,0.7780970062116782
AT5G62900,,,0.7781403283809795
AT1G78610,,,0.7782756098513149
AT1G03290,,,0.7783317235335452
AT4G15770,,,0.7785046339930788
AT3G45600,,,0.7787030934959864
AT2G46450,,,0.7787703764066943
AT2G45710,,,0.778827748293295
AT2G36000,TR,mTERF,0.7788837827326381
AT3G44340,,,0.7789715715659967
AT1G65260,,,0.7790041481725226
AT3G22260,,,0.779101264671389
AT3G04930,TF,GeBP,0.7792523699639763
AT3G09060,,,0.7792806556822808
AT4G10920,TR,Coactivator p15,0.7796769907148028
AT2G24535,,,0.7797631893742137
AT5G13950,,,0.7797877513879049
AT3G21270,TF,C2C2-Dof,0.7798432633196214
AT3G13910,,,0.7799193549813179
AT3G55440,,,0.7799346834378997
AT5G04900,,,0.7800111097204719
AT1G34340,,,0.780213170224362
AT3G60370,,,0.7805402537743656
AT4G33950,,,0.7807578688155551
AT2G34480,,,0.7808439507243684
AT2G33990,,,0.7808848299408444
AT4G30220,,,0.7809732430598878
AT5G48670,TF,MADS-M-type,0.7809732904822465
AT4G26060,,,0.7810215605778985
AT5G60430,,,0.7811753106547785
AT1G27770,,,0.7811905327589672
AT4G01030,,,0.7813838981897165
AT1G31230,,,0.7814384568604668
AT3G14650,,,0.781469330179992
AT2G35030,,,0.7815089245230117
AT4G00620,,,0.781543233900118
AT3G17900,,,0.7815650725113085
AT4G21620,,,0.7819348070053124
AT2G34680,,,0.7819519493433078
AT3G54200,,,0.7819541665107372
AT1G35430,,,0.7819605623999641
AT1G12620,,,0.7819630349604172
AT2G03500,TF,GARP-G2-like,0.7820075431976349
AT1G11430,,,0.7821163177371722
AT3G19790,,,0.7821408499056443
AT3G49360,,,0.782170461177004
AT3G54250,,,0.7822368503570097
AT3G47510,,,0.7822964795912296
AT5G02710,,,0.7823230531177171
AT1G30880,,,0.7823835290160907
AT2G21970,,,0.7828068618499229
AT1G72370,,,0.7828219305952866
AT2G47350,,,0.7828329459833706
AT1G80750,,,0.7828614903734605
AT1G67340,,,0.7829252630864376
AT5G58430,,,0.7830267553674737
AT5G67260,,,0.7830392536070504
AT1G01320,,,0.7831044930454988
AT5G23710,,,0.7831369078112329
AT2G32650,,,0.7831533348434053
AT1G24150,,,0.7832984485805247
AT2G27590,,,0.7833136383056918
AT1G29560,TF,C3H,0.7833420510265067
AT5G55740,,,0.78343426335457
AT2G16790,,,0.7834442739743507
AT5G59010,,,0.7835199748787589
AT5G53580,,,0.7835760319476232
AT3G13190,,,0.78369322777796
AT3G16560,,,0.7837322581661541
AT4G16480,,,0.7839921927656657
AT3G11510,,,0.784032730611842
AT4G31650,TF,B3,0.7840683570231115
AT5G09760,,,0.7842248062864893
AT2G46530,TF,B3-ARF,0.7843054060632183
AT5G46510,,,0.7843593141056241
AT5G54855,,,0.7843820760858742
AT3G26040,,,0.7845522958434273
AT2G31380,TF,DBB,0.7845591868699453
AT2G18170,,,0.7845770223025641
AT3G53920,,,0.7845908925840384
AT4G26490,,,0.7845938351256626
AT4G33490,,,0.7846374814704274
AT1G80610,,,0.7846524455067759
AT2G27775,,,0.7847135145442716
AT1G55510,,,0.7847203054903897
AT1G03300,,,0.7847831832148924
AT4G03820,,,0.7848665613406568
AT4G10770,,,0.7848753494941183
AT2G36170,,,0.785008801060539
AT5G48220,,,0.7850567085673913
AT5G54520,,,0.7851238837860696
AT5G46470,,,0.7851925348539749
AT5G20720,,,0.7852058913663194
AT4G00490,,,0.7853906672969484
AT1G27290,,,0.7856387174128243
AT5G01950,,,0.7857424625561595
AT2G25640,,,0.7857557070632174
AT5G01620,,,0.7858762401000069
AT4G26810,TR,SWI/SNF-BAF60b,0.7859152515604116
AT3G47620,TF,TCP,0.7860623757774017
AT5G63290,,,0.7860830600645691
AT1G07820,,,0.7861069898384548
AT4G20910,,,0.7861425170386639
AT3G49790,,,0.7861523389630883
AT5G13680,,,0.7862996440114176
AT3G14990,,,0.7863047412049493
AT2G47420,,,0.7863329456670773
AT3G49560,,,0.7863405989093902
AT3G17000,,,0.7864400366530453
AT5G15760,,,0.7866878119353319
AT1G08315,,,0.7867240574345828
AT3G21400,,,0.7868175990271447
AT3G07230,,,0.7868270088934863
AT5G43760,,,0.7869300034874347
AT1G23530,,,0.7869877551613579
AT5G10560,,,0.7871606581505364
AT3G04400,,,0.7872821355679696
AT1G72280,,,0.7872875749226168
AT5G64070,,,0.7874815815018532
AT5G18310,,,0.7875531185974607
AT5G37590,,,0.7875553738245317
AT5G41210,,,0.7877746791326141
AT3G18580,,,0.7878730609615981
AT5G26742,,,0.7880548903501926
AT3G53740,,,0.7881086751220164
AT5G23570,,,0.7881373285483712
AT4G24610,,,0.7881541958223813
AT2G02570,,,0.7884777826129402
AT4G11845,,,0.7885230171859193
AT4G28706,,,0.7885290979621044
AT2G30590,TF,WRKY,0.7885661158938124
AT2G17990,,,0.7887110713042719
AT5G50920,,,0.7887189535790218
AT2G28260,,,0.7887767675804935
AT4G04740,,,0.7890324796658472
AT4G39190,,,0.7891006295326625
AT1G63020,,,0.7892358607507987
AT1G05065,,,0.7892381926578953
AT3G48000,,,0.7892459303203179
AT3G25805,,,0.7893999440164523
AT5G52960,,,0.7895019094025411
AT3G61700,,,0.7896537000398974
AT3G27030,,,0.789672394455396
AT1G03475,,,0.789701299394953
AT5G60690,TF,HB-HD-ZIP,0.7897554553268091
AT4G27760,,,0.789819632264232
AT5G15930,,,0.78986054392368
AT3G52170,,,0.7898739592970097
AT2G44830,,,0.7898964281865068
AT2G43930,,,0.7899925655944307
AT4G08930,,,0.7900256709230654
AT5G47120,,,0.7900366384839828
AT5G55540,,,0.7901623147879061
AT3G17880,,,0.790166026107739
AT1G55675,,,0.7901797872301489
AT2G27060,,,0.7902706032529433
AT4G22750,,,0.7902970259981424
AT3G01430,,,0.7903426199047539
AT1G42990,TF,bZIP,0.7904119297756149
AT3G14720,,,0.7904257790037865
AT1G56290,,,0.7906122174131336
AT3G58820,,,0.7907245820509672
AT5G23740,,,0.7907378389322505
AT3G11250,,,0.79082915338683
AT1G32130,TR,IWS1,0.790857925755708
AT5G63010,,,0.7908713608170911
AT4G33940,,,0.7908819633781216
AT1G69070,,,0.7909872764004243
AT4G16800,,,0.7910043508873155
AT1G13270,,,0.7910174695845931
AT5G58420,,,0.7910245681210537
AT3G58610,,,0.7910648136636141
AT4G18100,,,0.7910919410076516
AT5G58330,,,0.7911117609639956
AT3G22960,,,0.7912261971502799
AT2G47590,,,0.791289752568213
AT4G30930,,,0.7913106986670808
AT4G30700,,,0.7913154785203914
AT1G03740,,,0.7913347271242229
AT3G10500,TF,NAC,0.7913421306605293
AT1G01260,TF,bHLH,0.7913551576825532
AT5G60960,,,0.7914393893400721
AT1G49520,TR,SWI/SNF-BAF60b,0.7915068212091263
AT1G34220,,,0.7917105356377021
AT1G69420,,,0.7918866018250988
AT4G13220,,,0.7919290727487771
AT5G38660,,,0.7919515498836656
AT3G24810,,,0.7919822360494744
AT2G17550,,,0.7920171379001577
AT4G35220,,,0.7922734183685305
AT1G75230,,,0.7923105582475329
AT1G51745,,,0.7923754550549426
AT5G47660,TF,Trihelix,0.7924249150582982
AT5G57840,,,0.7924304473790116
AT5G23440,,,0.7924405411686851
AT1G11360,,,0.7924707450106593
AT1G01730,,,0.792601193660572
AT1G35340,,,0.7926402106653633
AT1G75120,,,0.7926875063549647
AT5G40400,,,0.7927415499809963
AT2G31955,,,0.7927628079605964
AT4G36920,TF,AP2/ERF-AP2,0.7927749611499485
AT3G27050,,,0.7927911513978636
AT1G03090,,,0.7928018704835921
AT3G13740,,,0.7930212352735406
AT4G26550,,,0.7930329881400399
AT1G21350,,,0.7932314842295202
AT3G50920,,,0.7932349219308058
AT1G76700,,,0.7932355134545784
AT4G31530,,,0.7933489657289818
AT5G58980,,,0.7934475753342151
AT3G59040,,,0.7935740368021428
AT1G29390,,,0.7935999627437841
AT1G22270,,,0.7936390838991553
AT1G52380,,,0.7936581383478071
AT4G29010,,,0.7937566316927479
AT2G31440,,,0.7937780605674686
AT5G38850,,,0.7938507072283393
AT3G14467,,,0.7939978461303936
AT5G62700,,,0.7940121895813818
AT2G35810,,,0.7940264862516472
AT3G56160,,,0.794090469966157
AT1G56140,,,0.7942802065462364
AT3G48425,,,0.7943042050384951
AT3G54390,TF,Trihelix,0.7943532034780546
AT3G60440,,,0.7943945549293712
AT3G46950,TR,mTERF,0.7944655596026308
AT2G13370,TR,SNF2,0.794480774677594
AT5G42050,,,0.7945091407081908
AT5G10550,,,0.794592315824782
AT2G26730,,,0.7946943313599378
AT4G29070,,,0.794704180001624
AT2G25480,,,0.7948175734650635
AT5G46520,,,0.7949225100503614
AT2G35340,,,0.795085549024408
AT4G02230,,,0.795178351512856
AT5G61130,,,0.7952477745294597
AT3G52090,,,0.7952630874692311
AT3G07990,,,0.7952811924361478
AT1G76150,,,0.7956400782763459
AT5G24300,,,0.7956651917553079
AT1G02180,,,0.7957150642741666
AT3G06380,TF,TUB,0.7958336099583166
AT1G79000,TR,TAZ,0.7958412087520933
AT5G40770,,,0.7961374245510852
AT4G02640,TF,bZIP,0.7962562289347754
AT4G37090,,,0.7962893471345555
AT1G55460,,,0.7963025498170542
AT4G09970,,,0.7963431273727803
AT5G10290,,,0.7964143014891192
AT4G17420,,,0.7964215201271619
AT2G34670,,,0.79643279861115
AT2G11215,,,0.7965006371998403
AT5G20920,,,0.7965727538605225
AT4G30990,,,0.7966301749501357
AT4G24810,,,0.7966364516164557
AT3G59300,,,0.7967589684718517
AT3G50240,,,0.7968003993428827
AT3G52070,,,0.796807842756157
AT4G35920,,,0.796895557730308
AT3G11750,,,0.7969406150424897
AT1G79870,,,0.7969553634653753
AT5G06850,,,0.796987635542935
AT1G79790,,,0.7971635245563345
AT3G56810,,,0.797191343303011
AT4G24620,,,0.7972250309235485
AT4G29560,,,0.797339741945409
AT2G22910,TR,GNAT,0.7973422411649376
AT1G21830,,,0.7973555687611994
AT4G16155,,,0.797402875680957
AT1G19740,,,0.797502636637741
AT1G18030,,,0.7975346234894667
AT2G22570,,,0.7976397893330421
AT5G40830,,,0.7976715306310384
AT4G32050,,,0.7977219040511874
AT5G56630,,,0.7978033911556747
AT5G48460,,,0.7978113607876107
AT2G38230,,,0.7980349428593045
AT1G15340,,,0.7980476419114738
AT3G05590,,,0.7981282169574363
AT4G12250,,,0.7982073567672213
AT4G16770,,,0.7982294430269172
AT5G59720,,,0.7982675769952227
AT1G76720,,,0.7984397136420515
AT2G36930,,,0.7985523716437677
AT5G10605,,,0.798552645885438
AT2G41770,,,0.7986719858647279
AT1G10920,,,0.7987315605729446
AT4G26540,,,0.7987785412499152
AT4G10300,,,0.7988704409110993
AT5G57170,,,0.7988751599993703
AT5G58740,,,0.7988770949797165
AT4G25290,,,0.7988780128467388
AT5G16280,,,0.7988974268990782
AT3G01810,,,0.7990424778481856
AT2G29550,,,0.7990637935948117
AT4G01090,,,0.7991856464147576
AT3G07680,,,0.7991992563683207
AT3G09500,,,0.7991995038927376
AT4G18270,,,0.7992682491545514
AT5G48500,,,0.7993214696457241
AT2G01250,,,0.7993815473153111
AT2G40770,TR,SNF2,0.7994006947600762
AT1G48635,,,0.7996230836084861
AT1G26520,,,0.799641542487901
AT3G52850,,,0.7997729376162135
AT1G50950,,,0.799805132545362
AT1G08210,,,0.7998580960231504
AT4G38930,,,0.7998806734297869
AT3G21640,,,0.7999678344403285
AT1G30640,,,0.7999930794512037
AT4G31510,,,0.8000521343507263
AT4G27560,,,0.8002985681497823
AT5G60850,TF,C2C2-Dof,0.8004355591148592
AT2G30480,,,0.8004916376125129
AT2G26000,,,0.8005250926757753
AT1G70600,,,0.8005384467833524
AT2G13600,,,0.8006237590098351
AT3G04500,,,0.8006957525649578
AT5G05200,,,0.8008293126090521
AT5G11770,,,0.8008473112070891
AT1G04870,,,0.8008562945605138
AT5G19500,,,0.8009078041070131
AT4G28200,,,0.8009410315808819
AT3G45230,,,0.8010662781483947
AT5G67230,,,0.8011483346864117
AT5G37190,,,0.8011894636350488
AT5G43270,TF,SBP,0.8012882370497183
AT4G29530,,,0.8012920090419466
AT5G07090,,,0.8013991405752208
AT2G30870,,,0.8014292547112825
AT3G51100,,,0.8014364021590696
AT5G57290,,,0.8014814442262462
AT2G35530,TF,bZIP,0.8015108065823214
AT1G65820,,,0.8016120374744412
AT1G56145,,,0.8016338510790787
AT4G03520,,,0.8016729208937287
AT4G31210,,,0.8016994647313564
AT5G28300,TF,Trihelix,0.8017214036823964
AT3G14200,,,0.8017638373517363
AT5G02820,,,0.8017806147372402
AT5G40370,,,0.8018060056311058
AT5G42560,,,0.8018289858133542
AT3G26980,,,0.8018906674702394
AT4G04885,,,0.8019638119442275
AT4G27870,,,0.8020612339774802
AT2G04530,,,0.8020950839285861
AT4G26110,,,0.8021994554282754
AT4G17460,TF,HB-HD-ZIP,0.8022396983874555
AT2G17760,,,0.8023435997721348
AT1G09970,,,0.8024438059085255
AT1G70650,,,0.8024485390642716
AT5G06340,,,0.8024490809097172
AT5G52580,,,0.8024782354847875
AT3G05560,,,0.8024938365355996
AT5G20490,,,0.8025965066810101
AT3G23570,,,0.8026576502907236
AT3G26910,,,0.8026768296538181
AT5G49555,,,0.8027443875318676
AT3G21250,,,0.8030926880930759
AT5G46460,,,0.8031523438519056
AT3G46210,,,0.8031902828324444
AT5G27930,,,0.8033020699659751
AT5G27850,,,0.8033453976315394
AT2G44200,,,0.8034155703326424
AT5G63320,,,0.8034857347970813
AT1G19025,,,0.803591628120787
AT5G24760,,,0.8035948326108128
AT3G06700,,,0.8036067767636502
AT3G52580,,,0.8036951190358185
AT3G16280,TF,AP2/ERF-ERF,0.8037044333272867
AT4G25690,,,0.8037076144215394
AT3G06730,,,0.8038081396072394
AT3G48930,,,0.8038672961585122
AT3G53810,,,0.8038778637365186
AT2G47060,,,0.803910895502127
AT3G62530,,,0.8040124246700585
AT2G16390,TR,SNF2,0.8040474845699502
AT4G36270,,,0.8040490126155887
AT2G43190,,,0.8040871238615439
AT1G33080,,,0.8040878670776098
AT1G14205,,,0.8041195270355438
AT2G34520,,,0.804136701144997
AT1G21780,TR,TRAF,0.8045997345631277
AT3G52120,,,0.8046508327866405
AT2G21620,,,0.8047496138138771
AT3G54120,,,0.8050297747380382
AT5G26180,,,0.8051016682733476
AT5G42390,,,0.8051030526938224
AT5G04170,,,0.8051906690375709
AT5G63990,,,0.8053386551054404
AT1G68185,,,0.8054362022364839
AT1G54110,,,0.8054398825392269
AT1G74240,,,0.8054426135516474
AT5G42240,,,0.8054431148792451
AT5G20700,,,0.8054458123611538
AT2G36300,,,0.8054773118902886
AT5G65290,,,0.805477445512902
AT2G26860,,,0.8055002470032102
AT5G11230,,,0.8057377735895624
AT5G11380,,,0.805775087078013
AT2G28890,,,0.8058868968557762
AT1G15110,,,0.8059064787555271
AT3G56510,,,0.8059345011112761
AT1G05350,,,0.8059529360004868
AT5G64140,,,0.805953913511663
AT1G05850,,,0.8060970034119397
AT1G10522,,,0.8062218873350947
AT5G65900,,,0.8062412940581656
AT1G07650,,,0.8064801046611829
AT5G57410,,,0.8065183059091162
AT4G18840,,,0.8065582995149423
AT4G02075,,,0.8066990772460442
AT4G28370,,,0.8069173021319885
AT5G57360,,,0.8070979391386267
AT2G46250,,,0.807137692399483
AT3G23590,,,0.8071619102936503
AT1G02420,,,0.807248604317386
AT1G25682,,,0.8072629260032962
AT3G15530,,,0.807400811690635
AT3G10190,,,0.8074763299730907
AT4G13930,,,0.8075737335618991
AT3G19670,,,0.8076225660500996
AT5G23730,,,0.807746317251919
AT4G31140,,,0.8077877086138882
AT3G03680,,,0.8078068854090472
AT3G29760,,,0.8078996483675844
AT2G28800,,,0.8079046173830342
AT1G05170,,,0.8079362185396117
AT5G18920,,,0.8079454442841267
AT1G06400,,,0.8079793249056826
AT5G06830,,,0.8081935461579957
AT2G30150,,,0.8082089877593068
AT1G49600,,,0.8084007353212823
AT1G12250,,,0.8085584266198232
AT1G09415,,,0.8085615792205819
AT2G20060,,,0.8087608431664903
AT1G69620,,,0.8087896967754016
AT1G12430,,,0.8088950908793886
AT2G12400,,,0.8089732193530427
AT5G47680,,,0.8091547439511008
AT2G26910,,,0.8092232352509123
AT4G20760,,,0.8092682882076302
AT3G14000,,,0.8092906155336237
AT1G60010,,,0.8093906502947213
AT1G15240,,,0.8094158385269893
AT5G57887,,,0.8094380256381457
AT5G11090,,,0.8094893051263977
AT3G11320,,,0.8095529177024333
AT3G56250,,,0.8096234292460579
AT5G47080,,,0.8096338649019429
AT1G48520,,,0.8097063769583064
AT5G58787,,,0.8098144426940127
AT5G48660,,,0.810069741397404
AT3G09850,,,0.8101283717374377
AT1G72990,,,0.8101497090329887
AT1G72150,,,0.8102317296479665
AT1G25490,,,0.8102436325041109
AT2G24220,,,0.810376780725533
AT5G06600,,,0.8104340768739506
AT5G14370,TR,Others,0.8104522384067135
AT3G24170,,,0.8104579850477532
AT1G31660,,,0.8104600400458347
AT3G62510,,,0.8105467153581243
AT5G07270,,,0.8106052596729885
AT1G48920,,,0.81064237044198
AT1G08220,,,0.8106742253023248
AT5G43420,,,0.8106801867460218
AT4G39740,,,0.8107016126843732
AT5G18780,,,0.8107621360368631
AT3G01100,,,0.8108124857970104
AT2G35790,,,0.8108131723193726
AT2G21170,,,0.8108252086514888
AT2G11000,,,0.8110704046248862
AT1G57860,,,0.8111640860713113
AT2G18020,,,0.8111677232809926
AT3G29140,,,0.8112989197843362
AT1G55170,,,0.8115459417160988
AT4G22380,,,0.8115975424938222
AT4G14760,,,0.8116229042612778
AT2G43945,,,0.8118612617974703
AT1G45207,,,0.8118615970866323
AT3G59310,,,0.8120938528793955
AT5G10030,TF,bZIP,0.812108493557122
AT4G05440,,,0.8122323447268419
AT4G00090,,,0.8122667113801361
AT5G13480,,,0.8123414988209651
AT5G59300,,,0.8123552263505668
AT2G38460,,,0.8124389185018435
AT2G21580,,,0.8125198215876999
AT3G63210,,,0.8125670740580614
AT3G49010,,,0.8126257854239921
AT2G35610,,,0.8126267743115231
AT2G45960,,,0.8126804872468838
AT1G67280,,,0.8128369065685733
AT3G27960,,,0.8128421018333255
AT3G02890,,,0.8128760256930972
AT4G04320,,,0.8130522182376975
AT5G06110,TF,MYB-related,0.8130847211745085
AT1G76440,,,0.8131108146406744
AT1G34065,,,0.8131138989224662
AT5G22820,,,0.8131304919034293
AT3G55170,,,0.8131829587539524
AT3G11940,,,0.813205603118889
AT4G31590,,,0.8132079632119679
AT4G14145,,,0.8132814892038636
AT1G08010,TF,C2C2-GATA,0.813416054614577
AT3G08010,,,0.8134550674862445
AT1G19980,,,0.813552033000373
AT3G06790,,,0.8136421080055155
AT1G64520,,,0.8136902532131643
AT3G61415,,,0.8138086154233247
AT1G30600,,,0.8138889247053192
AT4G02485,,,0.8140182624126003
AT5G56790,,,0.8143008541003272
AT2G24190,,,0.8144128497427963
AT1G17665,,,0.8144427978827435
AT3G23580,,,0.8144668797187826
AT1G32370,,,0.8146729953989714
AT2G45440,,,0.8147462011381208
AT1G06550,,,0.8148607965161624
AT1G60080,,,0.8149868814222141
AT3G12520,,,0.8152410377019108
AT4G30996,,,0.815298993592111
AT1G12990,,,0.815368811701901
AT3G57190,,,0.8155182237559263
AT5G53070,,,0.81556096089201
AT5G11840,,,0.8156699045617165
AT3G26700,,,0.81569381220103
AT5G35680,,,0.8158146712724604
AT5G58300,,,0.8159093644913407
AT5G49215,,,0.8159228575078448
AT3G12820,TF,MYB,0.8159379035310028
AT1G79750,,,0.8159500105314877
AT1G17080,,,0.8160874199141834
AT5G28830,,,0.8161105742940258
AT3G23710,,,0.816170662069004
AT1G80380,,,0.8162889364750622
AT1G12700,,,0.8163233754494107
AT3G55610,,,0.8165326473153808
AT1G76405,,,0.8165397420010481
AT1G51450,,,0.8166141260653034
AT5G49960,,,0.8166729065154916
AT5G19290,,,0.8166836130092007
AT1G11710,,,0.8167014292328425
AT1G12770,,,0.8167707199950488
AT4G26230,,,0.8168232790779397
AT1G65440,,,0.8168721376933284
AT5G08380,,,0.8169587927245682
AT3G09085,,,0.8170053701157398
AT2G30080,,,0.8171088693434748
AT4G36130,,,0.8171696841559514
AT3G17950,,,0.8173148510545701
AT2G44040,,,0.8173490363655583
AT5G47310,,,0.8174583866335052
AT3G56120,,,0.8175713185802105
AT1G65660,,,0.8177257435142695
AT1G04270,,,0.8179642099887859
AT5G59020,,,0.8180187064710652
AT5G20120,,,0.8181102775607705
AT5G15350,,,0.8182172377871325
AT3G46150,,,0.8182331272502833
AT2G24945,,,0.8182438534613667
AT5G24990,,,0.8184312415522007
AT2G21385,,,0.8184931864423965
AT5G45420,,,0.8186836905094002
AT1G56080,,,0.8187409559092484
AT5G14310,,,0.8187821373542227
AT5G51795,,,0.8187930333057908
AT5G05330,,,0.8188643160951878
AT3G13062,,,0.8188829432414882
AT3G03250,,,0.8190181420720475
AT3G18740,,,0.8190936502719548
AT3G19720,,,0.8191000590329376
AT5G57970,,,0.8191525395687189
AT3G09210,,,0.8192216490840502
AT2G47920,,,0.819252022623256
AT5G22080,,,0.8192773356152584
AT3G50660,,,0.8193384066664341
AT5G38470,,,0.8193501846101431
AT3G07300,,,0.8193502527544069
AT3G60820,,,0.8194308898176708
AT5G01850,,,0.8195264027875975
AT4G21880,,,0.8196290399812586
AT5G08450,,,0.8197763072662355
AT1G76820,,,0.819843134605411
AT4G11960,,,0.8198590498496465
AT3G19470,,,0.8199674226591017
AT5G16590,,,0.8201145253125486
AT5G11030,,,0.820232475794069
AT2G19870,,,0.820319338800619
AT3G05810,,,0.8204557132583565
AT1G15730,,,0.8206421682943942
AT1G32415,,,0.8206434078448465
AT3G54090,,,0.8208058003391218
AT1G78110,,,0.8208721812822354
AT4G09040,,,0.8208802403315774
AT4G20030,,,0.8209261869263884
AT5G61300,,,0.8209633254908941
AT4G31115,,,0.8209859147626984
AT1G70895,,,0.8210789668227118
AT5G48240,,,0.8210983049962892
AT5G37020,TF,B3-ARF,0.8211312196985869
AT5G39250,,,0.8211711422330872
AT1G79020,,,0.821202765249104
AT1G06190,,,0.8212300469776331
AT3G22200,,,0.8212443661254267
AT5G20160,,,0.8213446553504
AT1G23440,,,0.8214620318320469
AT1G13380,,,0.8215394112819416
AT5G55710,,,0.8215739466761997
AT4G39235,,,0.821599783086759
AT5G03970,,,0.8218676146879124
AT1G66670,,,0.8219410950778064
AT5G16720,,,0.8224969307441892
AT4G36090,,,0.822514334736336
AT3G45830,,,0.8225889348128852
AT4G36945,,,0.8227067249780712
AT5G53300,,,0.8227496649571159
AT1G71090,,,0.8228072470421885
AT2G18230,,,0.8228348896120767
AT3G48870,,,0.8228683024861667
AT3G21070,,,0.8229141990951802
AT5G43700,TR,AUX/IAA,0.8229216716172248
AT1G28690,,,0.8229468180224946
AT1G21390,,,0.8230026266168112
AT3G06080,,,0.8232276521540359
AT5G63930,,,0.8232338274611244
AT2G22780,,,0.8232646628422525
AT5G13760,,,0.8232981027565094
AT4G38680,TF,CSD,0.8233162862080163
AT3G07580,,,0.8233516085631977
AT4G30020,,,0.8233843514276485
